00:00:06.661 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.661 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.661 main.c:183:on_update                                          : on_update
00:00:06.661 main.c:184:on_update                                          : updating status to 'systemd-resolved.service'
00:00:06.661 plugin.c:352:update_status                                    : update_status
00:00:06.661 main.c:167:on_session_output                                  : on_session_output
00:00:06.661 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.661 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.661 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.661 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.661 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.661 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.661 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.661 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.661 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.661 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.661 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.661 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.661 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.662 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.662 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.739 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.741 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:06.741 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.741 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.741 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.741 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.741 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.741 main.c:183:on_update                                          : on_update
00:00:06.741 main.c:184:on_update                                          : updating status to 'livesys.service'
00:00:06.741 plugin.c:352:update_status                                    : update_status
00:00:06.741 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.741 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.741 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.741 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.741 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.741 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.741 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.741 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.741 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.741 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.741 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.741 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.741 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.741 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.741 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.741 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.741 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.741 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.741 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.741 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:06.741 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.784 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.784 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.784 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.789 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.789 main.c:183:on_update                                          : on_update
00:00:06.789 main.c:184:on_update                                          : updating status to 'livesys-late.service'
00:00:06.789 plugin.c:352:update_status                                    : update_status
00:00:06.789 main.c:167:on_session_output                                  : on_session_output
00:00:06.796 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.798 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.798 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.798 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.798 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.798 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.798 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.798 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.798 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.798 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.798 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.813 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.814 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.816 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.818 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.819 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.821 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.823 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.824 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.826 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 16
00:00:06.828 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.828 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.828 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.828 main.c:167:on_session_output                                  : on_session_output
00:00:06.834 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.836 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.838 main.c:183:on_update                                          : on_update
00:00:06.840 main.c:184:on_update                                          : updating status to 'dbus-broker.service'
00:00:06.842 plugin.c:352:update_status                                    : update_status
00:00:06.845 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.847 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.849 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.851 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.854 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.856 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.858 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.859 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.861 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.863 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.865 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.866 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.868 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.869 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.871 main.c:167:on_session_output                                  : on_session_output
00:00:06.873 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.874 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.876 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.878 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.880 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.883 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:06.884 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.886 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.888 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.889 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.891 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.893 main.c:183:on_update                                          : on_update
00:00:06.894 main.c:184:on_update                                          : updating status to 'thermald.service'
00:00:06.896 plugin.c:352:update_status                                    : update_status
00:00:06.898 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.899 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.901 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.903 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.905 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.907 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.908 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.910 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.912 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.913 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.915 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.916 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.918 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.919 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.921 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.923 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.924 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.926 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.928 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.929 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:06.931 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.932 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.934 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.936 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.938 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.940 main.c:183:on_update                                          : on_update
00:00:06.941 main.c:184:on_update                                          : updating status to 'chronyd.service'
00:00:06.943 plugin.c:352:update_status                                    : update_status
00:00:06.945 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.947 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.949 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.951 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.953 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.954 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:06.956 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.958 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:06.959 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:06.961 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:06.963 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:06.965 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:06.966 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:06.968 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:06.969 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:06.971 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:06.972 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:06.974 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:06.975 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:06.977 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 16
00:00:06.978 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:06.980 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:06.981 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:06.983 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:06.985 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:06.986 main.c:183:on_update                                          : on_update
00:00:06.988 main.c:184:on_update                                          : updating status to 'avahi-daemon.service'
00:00:06.989 plugin.c:352:update_status                                    : update_status
00:00:06.991 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:06.992 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:06.994 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:06.995 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:06.997 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:06.998 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:07.000 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.001 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:07.003 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:07.005 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.006 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:07.008 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:07.009 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:07.010 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:07.012 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:07.014 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:07.015 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:07.017 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:07.018 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:07.020 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:07.022 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:07.024 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:07.025 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:07.027 main.c:167:on_session_output                                  : on_session_output
00:00:07.029 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:07.030 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:07.032 main.c:183:on_update                                          : on_update
00:00:07.033 main.c:184:on_update                                          : updating status to 'bluetooth.service'
00:00:07.035 plugin.c:352:update_status                                    : update_status
00:00:07.036 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:07.038 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:07.040 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:07.041 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:07.043 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:07.044 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:07.046 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.047 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:07.049 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:07.050 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.052 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:07.053 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:07.055 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:07.056 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:07.058 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:07.059 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:07.061 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:07.063 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:07.064 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:07.066 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 13
00:00:07.068 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:07.069 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:07.071 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:07.073 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:07.074 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:07.076 main.c:183:on_update                                          : on_update
00:00:07.078 main.c:184:on_update                                          : updating status to 'systemd-machined.service'
00:00:07.079 plugin.c:352:update_status                                    : update_status
00:00:07.081 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:07.082 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:07.084 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:07.085 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:07.087 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:07.089 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:07.090 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.092 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:07.094 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:07.095 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.097 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:07.098 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:07.100 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:07.101 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:07.103 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:07.104 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:07.106 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:07.107 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:07.109 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:07.111 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 16
00:00:07.112 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:07.114 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:07.115 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:07.117 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:07.118 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:07.120 main.c:183:on_update                                          : on_update
00:00:07.121 main.c:184:on_update                                          : updating status to 'systemd-homed.service'
00:00:07.123 plugin.c:352:update_status                                    : update_status
00:00:07.124 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:07.126 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:07.127 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:07.129 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:07.131 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:07.133 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:07.135 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.136 ply-event-loop.c:327:ply_event_source_new                     : ply_event_source_new
00:00:07.137 ply-event-loop.c:611:ply_event_loop_add_source                : ply_event_loop_add_source
00:00:07.139 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
00:00:07.141 ply-event-loop.c:278:ply_event_destination_new                : ply_event_destination_new
00:00:07.142 ply-event-loop.c:417:ply_event_loop_add_destination_for_source: ply_event_loop_add_destination_for_source
00:00:07.144 ply-event-loop.c:372:ply_event_loop_update_source_event_mask  : ply_event_loop_update_source_event_mask
00:00:07.145 ply-event-loop.c:303:ply_fd_watch_new                         : ply_fd_watch_new
00:00:07.147 ply-event-loop.c:1165:ply_event_loop_disconnect_source        : ply_event_loop_disconnect_source
00:00:07.148 ply-event-loop.c:1058:ply_event_loop_handle_disconnect_for_sou: ply_event_loop_handle_disconnect_for_source
00:00:07.150 ply-event-loop.c:1083:ply_event_loop_free_watches_for_source  : ply_event_loop_free_watches_for_source
00:00:07.151 ply-event-loop.c:314:ply_fd_watch_free                        : ply_fd_watch_free
00:00:07.153 ply-event-loop.c:1134:ply_event_loop_free_destinations_for_sou: ply_event_loop_free_destinations_for_source
00:00:07.154 ply-event-loop.c:1151:ply_event_loop_free_destinations_for_sou: freeing destination (1, 0x407db4, 0x40caff) of fd 15
00:00:07.156 ply-event-loop.c:294:ply_event_destination_free               : ply_event_destination_free
00:00:07.157 ply-event-loop.c:661:ply_event_loop_remove_source             : ply_event_loop_remove_source
00:00:07.159 ply-event-loop.c:633:ply_event_loop_remove_source_node        : ply_event_loop_remove_source_node
00:00:07.160 ply-boot-server.c:389:print_connection_process_identity       : connection is from toplevel init process (/usr/lib/systemd/systemd rhgb --switched-root --system --deserialize 31)
00:00:07.162 ply-boot-server.c:444:ply_boot_connection_on_request          : got update request
00:00:07.163 main.c:183:on_update                                          : on_update
00:00:07.165 main.c:184:on_update                                          : updating status to 'abrtd.service'
00:00:07.166 plugin.c:352:update_status                                    : update_status
00:00:07.168 ply-event-loop.c:344:ply_event_source_free                    : ply_event_source_free
00:00:07.170 plugin.c:360:on_boot_progress                                 : on_boot_progress
00:00:07.171 ply-boot-splash.c:463:ply_boot_splash_update_progress         : ply_boot_splash_update_progress
00:00:07.173 ply-event-loop.c:921:ply_event_loop_watch_for_timeout         : ply_event_loop_watch_for_timeout
00:00:07.175 ply-event-loop.c:727:ply_event_loop_watch_fd                  : ply_event_loop_watch_fd
00:00:07.176 ply-event-loop.c:700:ply_event_loop_get_source_from_fd        : ply_event_loop_get_source_from_fd
00:00:07.178 ply-event-loop.c:590:ply_event_loop_find_source_node          : ply_event_loop_find_source_node
